cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
12,1,6,0.9521000385284424,0.3173666795094808,0.06807561522872269,"[0.35724592208862305, 0.37331295013427734, 0.221541166305542]"
3,1,4,1.386793851852417,0.6933969259262085,0.40011703968048096,"[0.29327988624572754, 1.0935139656066895]"
3,1,2,0.3014211654663086,0.3014211654663086,0.0,[0.3014211654663086]
9,1,4,0.6186277866363525,0.30931389331817627,0.04774892330169678,"[0.35706281661987305, 0.2615649700164795]"
6,1,8,3.2376623153686523,0.8094155788421631,0.4021614709809863,"[1.0128960609436035, 1.181786060333252, 0.909477949142456, 0.13350224494934082]"
0,1,8,3.0461223125457764,0.7615305781364441,0.4441538916073504,"[0.4774510860443115, 1.3337352275848389, 0.20548295974731445, 1.0294530391693115]"
3,1,8,3.039442300796509,0.7598605751991272,0.3532899619013979,"[1.326930046081543, 0.7335221767425537, 0.365401029586792, 0.6135890483856201]"
3,1,4,1.7866559028625488,0.8933279514312744,0.3119320869445801,"[1.2052600383758545, 0.5813958644866943]"
3,1,6,3.666145086288452,1.2220483620961506,1.0279928206730835,"[2.6533329486846924, 0.7271370887756348, 0.285675048828125]"
12,1,4,0.4507598876953125,0.22537994384765625,0.003901958465576172,"[0.22928190231323242, 0.22147798538208008]"
0,1,10,5.173737287521362,1.0347474575042725,0.5635033546814084,"[0.8856558799743652, 2.0137622356414795, 0.26978588104248047, 0.9030051231384277, 1.1015281677246094]"
6,1,10,5.475470781326294,1.0950941562652587,0.9933214254824776,"[0.5492548942565918, 0.16537690162658691, 0.7654750347137451, 0.9894299507141113, 3.005934000015259]"
9,1,6,2.1125922203063965,0.7041974067687988,0.6771832238044818,"[0.2293391227722168, 0.22138500213623047, 1.6618680953979492]"
0,1,4,2.3143224716186523,1.1571612358093262,0.10416436195373535,"[1.2613255977630615, 1.0529968738555908]"
6,1,8,5.813892602920532,1.453473150730133,1.391979240354183,"[3.829301118850708, 1.0454812049865723, 0.5096771717071533, 0.42943310737609863]"
6,1,14,6.422955274581909,0.917565039225987,0.4984022528479546,"[1.8454205989837646, 0.41366004943847656, 0.4054388999938965, 0.741844892501831, 1.005876064300537, 0.6131629943847656, 1.3975517749786377]"
3,1,8,5.566460847854614,1.3916152119636536,1.4928742423905959,"[3.88565993309021, 0.3173222541809082, 1.1977248191833496, 0.16575384140014648]"
12,1,6,1.272557258605957,0.42418575286865234,0.09287947397642342,"[0.2935771942138672, 0.47740912437438965, 0.5015709400177002]"
6,1,12,8.801955223083496,1.4669925371805828,1.3058652881486255,"[1.0771541595458984, 0.9095859527587891, 0.6378271579742432, 4.277889728546143, 1.5177671909332275, 0.3817310333251953]"
9,1,6,5.504430055618286,1.8348100185394287,0.4378330567353579,"[1.3095431327819824, 1.8135108947753906, 2.381376028060913]"
9,1,12,2.664680242538452,0.4441133737564087,0.4081179418307864,"[0.07707691192626953, 1.1976838111877441, 0.0697321891784668, 0.22921109199523926, 0.7574779987335205, 0.3334982395172119]"
12,1,4,2.7223429679870605,1.3611714839935303,0.20390558242797852,"[1.1572659015655518, 1.5650770664215088]"
0,1,8,3.0218799114227295,0.7554699778556824,0.5063669583163739,"[0.2212977409362793, 0.6138260364532471, 0.5974631309509277, 1.5892930030822754]"
0,1,12,3.6903390884399414,0.6150565147399902,0.47216674245812,"[0.2616140842437744, 0.49371814727783203, 0.14155817031860352, 0.7098970413208008, 0.49376583099365234, 1.5897858142852783]"
12,1,0,0.0,0.0,0.0,[]
0,1,12,7.03540825843811,1.1725680430730183,0.7144605809877008,"[0.6373438835144043, 0.5737171173095703, 1.245607852935791, 2.342323064804077, 0.3977692127227783, 1.8386471271514893]"
12,1,4,0.7709634304046631,0.38548171520233154,0.06795632839202881,"[0.45343804359436035, 0.31752538681030273]"
6,1,12,5.313332557678223,0.8855554262797037,0.5679699988896256,"[0.5252926349639893, 0.5893990993499756, 1.981745719909668, 0.5097310543060303, 0.42165613174438477, 1.2855079174041748]"
9,1,4,2.826677083969116,1.413338541984558,3.063678741455078e-05,"[1.4133079051971436, 1.4133691787719727]"
9,1,12,8.633373498916626,1.438895583152771,0.7190088537585946,"[2.6454200744628906, 1.1494169235229492, 0.2935478687286377, 1.8858587741851807, 1.213721752166748, 1.4454081058502197]"
